client_id,age_bins,client_age,sex,sales,nb_orders,nb_prod,date_first_order,month_first_order,active_days,active_month,avg_order_value,freq_orders,nb_prod_order
c_2543,"(65, 71]",70,m,659.0800000000002,11,33,2021-03-11 07:14:59.789375,2021-03,354 days 16:44:58.251097000,11.8,59.91636363636365,0.9322033898305084,3.0
c_2544,"(17, 23]",18,m,143.39000000000001,2,2,2021-06-24 05:50:49.796851,2021-06,249 days 18:09:08.243621000,8.3,71.69500000000001,0.24096385542168672,1.0
c_2545,"(23, 29]",24,m,1494.6100000000001,20,46,2021-03-07 12:06:14.231645,2021-03,358 days 11:53:43.808827000,11.933333333333334,74.7305,1.675977653631285,2.3
c_2546,"(23, 29]",24,f,413.56,7,10,2021-03-13 20:18:37.887804,2021-03,352 days 03:41:20.152668000,11.733333333333333,59.08,0.5965909090909092,1.4285714285714286
c_2547,"(53, 59]",54,m,529.5500000000001,21,28,2021-03-21 10:33:18.507680,2021-03,344 days 13:26:39.532792000,11.466666666666667,25.21666666666667,1.8313953488372092,1.3333333333333333
c_2548,"(23, 29]",28,m,871.1,7,13,2021-03-14 00:39:47.241397,2021-03,351 days 23:20:10.799075000,11.7,124.44285714285715,0.5982905982905983,1.8571428571428572
c_2549,"(59, 65]",63,m,185.25,5,11,2021-05-30 09:18:49.330467,2021-05,274 days 14:41:08.710005000,9.133333333333333,37.05,0.5474452554744526,2.2
c_255,"(35, 41]",38,m,1541.6399999999999,46,114,2021-03-04 17:48:34.891977,2021-03,361 days 06:11:23.148495000,12.033333333333333,33.51391304347826,3.822714681440443,2.4782608695652173
c_2550,"(35, 41]",39,f,463.28000000000014,14,36,2021-03-18 06:59:24.172680,2021-03,347 days 17:00:33.867792000,11.566666666666666,33.09142857142858,1.2103746397694524,2.5714285714285716
c_2551,"(29, 35]",31,f,1704.6600000000005,59,125,2021-03-01 20:05:40.624823,2021-03,364 days 03:54:17.415649000,12.133333333333333,28.892542372881366,4.862637362637363,2.1186440677966103
c_2552,"(41, 47]",47,m,806.4799999999999,26,56,2021-04-12 02:32:07.659343,2021-04,322 days 21:27:50.381129000,10.733333333333333,31.018461538461533,2.4223602484472053,2.1538461538461537
c_2553,"(71, 77]",72,m,390.0300000000001,14,19,2021-03-02 14:35:47.951970,2021-03,363 days 09:24:10.088502000,12.1,27.859285714285722,1.15702479338843,1.3571428571428572
c_2554,"(41, 47]",47,m,454.5200000000001,18,38,2021-03-11 23:37:08.769067,2021-03,354 days 00:22:49.271405000,11.8,25.251111111111115,1.5254237288135593,2.111111111111111
c_2555,"(23, 29]",29,f,645.29,8,17,2021-05-07 12:42:45.128484,2021-05,297 days 11:17:12.911988000,9.9,80.66125,0.8080808080808081,2.125
c_2556,"(35, 41]",36,f,1665.5400000000013,50,123,2021-03-15 20:56:15.737877,2021-03,350 days 03:03:42.302595000,11.666666666666666,33.31080000000003,4.285714285714286,2.46
c_2557,"(41, 47]",42,m,434.05000000000007,13,32,2021-03-18 21:51:27.620790,2021-03,347 days 02:08:30.419682000,11.566666666666666,33.38846153846154,1.1239193083573487,2.4615384615384617
c_2558,"(47, 53]",49,m,1327.8600000000006,38,98,2021-04-02 12:48:50.294568,2021-04,332 days 11:11:07.745904000,11.066666666666666,34.94368421052633,3.433734939759036,2.5789473684210527
c_2559,"(17, 23]",20,f,1285.48,15,23,2021-05-01 17:36:11.846946,2021-05,303 days 06:23:46.193526000,10.1,85.69866666666667,1.4851485148514851,1.5333333333333334
c_256,"(53, 59]",59,f,992.6100000000004,47,58,2021-03-14 05:22:23.029063,2021-03,351 days 18:37:35.011409000,11.7,21.119361702127666,4.017094017094017,1.2340425531914894
c_2560,"(41, 47]",47,f,106.34999999999998,5,10,2021-03-16 23:35:09.617041,2021-03,349 days 00:24:48.423431000,11.633333333333333,21.269999999999996,0.42979942693409745,2.0
c_2561,"(35, 41]",38,m,247.22,9,20,2021-04-25 08:28:26.512921,2021-04,309 days 15:31:31.527551000,10.3,27.468888888888888,0.8737864077669902,2.2222222222222223
c_2562,"(17, 23]",22,m,296.38,4,7,2021-03-23 04:30:19.122254,2021-03,342 days 19:29:38.918218000,11.4,74.095,0.3508771929824561,1.75
c_2563,"(41, 47]",47,f,995.3500000000005,24,69,2021-03-06 14:31:14.795687,2021-03,359 days 09:28:43.244785000,11.966666666666667,41.472916666666684,2.0055710306406684,2.875
c_2564,"(59, 65]",62,m,260.72,17,21,2021-03-18 12:43:48.074815,2021-03,347 days 11:16:09.965657000,11.566666666666666,15.336470588235295,1.4697406340057637,1.2352941176470589
c_2565,"(59, 65]",62,f,288.61,13,15,2021-03-09 19:03:23.939856,2021-03,356 days 04:56:34.100616000,11.866666666666667,22.200769230769232,1.095505617977528,1.1538461538461537
c_2566,"(47, 53]",51,f,27.130000000000003,1,3,2022-02-15 18:47:31.683806,2022-02,13 days 05:12:26.356666000,0.43333333333333335,27.130000000000003,2.3076923076923075,3.0
c_2567,"(83, 89]",85,m,342.19000000000005,8,20,2021-03-07 04:02:17.898313,2021-03,358 days 19:57:40.142159000,11.933333333333334,42.77375000000001,0.6703910614525139,2.5
c_2568,"(47, 53]",52,f,227.04000000000002,11,16,2021-04-05 13:45:47.910947,2021-04,329 days 10:14:10.129525000,10.966666666666667,20.64,1.0030395136778116,1.4545454545454546
c_2569,"(35, 41]",36,f,1992.35,72,158,2021-03-04 10:03:10.734178,2021-03,361 days 13:56:47.306294000,12.033333333333333,27.671527777777776,5.983379501385041,2.1944444444444446
c_257,"(23, 29]",26,m,338.41999999999996,7,10,2021-04-01 21:40:24.072458,2021-04,333 days 02:19:33.968014000,11.1,48.34571428571428,0.6306306306306306,1.4285714285714286
c_2570,"(41, 47]",43,f,332.33000000000004,8,19,2021-07-02 10:47:04.935860,2021-07,241 days 13:12:53.104612000,8.033333333333333,41.541250000000005,0.995850622406639,2.375
c_2571,"(59, 65]",62,m,820.1600000000001,35,52,2021-03-02 22:28:09.118310,2021-03,363 days 01:31:48.922162000,12.1,23.433142857142858,2.8925619834710745,1.4857142857142858
c_2572,"(41, 47]",44,f,678.2500000000001,21,52,2021-03-11 17:16:08.972394,2021-03,354 days 06:43:49.068078000,11.8,32.29761904761905,1.7796610169491525,2.4761904761904763
c_2573,"(47, 53]",48,m,571.08,18,42,2021-03-02 17:46:49.811982,2021-03,363 days 06:13:08.228490000,12.1,31.72666666666667,1.4876033057851241,2.3333333333333335
c_2574,"(41, 47]",45,m,754.6100000000001,24,63,2021-03-02 22:30:56.914773,2021-03,363 days 01:29:01.125699000,12.1,31.44208333333334,1.9834710743801653,2.625
c_2575,"(17, 23]",20,m,430.64000000000004,5,9,2021-05-30 13:35:45.132926,2021-05,274 days 10:24:12.907546000,9.133333333333333,86.12800000000001,0.5474452554744526,1.8
c_2576,"(47, 53]",52,m,249.88000000000005,10,16,2021-03-13 14:44:16.078065,2021-03,352 days 09:15:41.962407000,11.733333333333333,24.988000000000007,0.8522727272727273,1.6
c_2577,"(71, 77]",76,m,757.0100000000001,36,44,2021-03-01 11:48:49.745008,2021-03,364 days 12:11:08.295464000,12.133333333333333,21.028055555555557,2.967032967032967,1.2222222222222223
c_2578,"(59, 65]",61,f,244.82999999999996,13,16,2021-03-29 23:53:08.708331,2021-03,336 days 00:06:49.332141000,11.2,18.83307692307692,1.1607142857142858,1.2307692307692308
c_2579,"(35, 41]",40,m,1335.6799999999998,43,103,2021-03-01 21:29:19.763187,2021-03,364 days 02:30:38.277285000,12.133333333333333,31.062325581395346,3.5439560439560442,2.395348837209302
c_258,"(59, 65]",63,m,396.71000000000004,9,22,2021-04-12 18:16:25.195833,2021-04,322 days 05:43:32.844639000,10.733333333333333,44.07888888888889,0.8385093167701864,2.4444444444444446
c_2580,"(71, 77]",77,m,297.63000000000005,17,20,2021-03-14 21:53:32.535416,2021-03,351 days 02:06:25.505056000,11.7,17.507647058823533,1.4529914529914532,1.1764705882352942
c_2581,"(47, 53]",48,m,296.13000000000005,10,26,2021-03-14 02:29:06.896295,2021-03,351 days 21:30:51.144177000,11.7,29.613000000000007,0.8547008547008548,2.6
c_2582,"(53, 59]",58,m,907.7700000000002,44,53,2021-03-01 04:02:02.017709,2021-03,364 days 19:57:56.022763000,12.133333333333333,20.63113636363637,3.6263736263736264,1.2045454545454546
c_2583,"(59, 65]",60,m,863.03,44,54,2021-03-02 04:31:34.623064,2021-03,363 days 19:28:23.417408000,12.1,19.61431818181818,3.6363636363636367,1.2272727272727273
c_2584,"(59, 65]",64,m,192.70000000000002,10,11,2021-03-11 21:24:02.026608,2021-03,354 days 02:35:56.013864000,11.8,19.270000000000003,0.847457627118644,1.1
c_2585,"(29, 35]",33,m,599.15,20,45,2021-05-08 09:59:49.059119,2021-05,296 days 14:00:08.981353000,9.866666666666667,29.9575,2.0270270270270268,2.25
c_2586,"(65, 71]",69,f,1129.4000000000003,54,72,2021-03-08 06:54:41.006422,2021-03,357 days 17:05:17.034050000,11.9,20.91481481481482,4.53781512605042,1.3333333333333333
c_2587,"(65, 71]",67,m,644.21,12,31,2021-03-07 02:48:38.337918,2021-03,358 days 21:11:19.702554000,11.933333333333334,53.68416666666667,1.005586592178771,2.5833333333333335
c_2588,"(29, 35]",33,m,427.0200000000001,17,35,2021-03-02 06:30:30.160373,2021-03,363 days 17:29:27.880099000,12.1,25.11882352941177,1.4049586776859504,2.0588235294117645
c_2589,"(17, 23]",18,f,1438.72,16,29,2021-03-19 11:56:26.869570,2021-03,346 days 12:03:31.170902000,11.533333333333333,89.92,1.3872832369942196,1.8125
c_259,"(83, 89]",87,f,185.5,6,8,2021-04-04 05:54:13.742950,2021-04,330 days 18:05:44.297522000,11.0,30.916666666666668,0.5454545454545454,1.3333333333333333
c_2590,"(53, 59]",56,f,315.7100000000001,10,24,2021-04-15 17:36:54.031839,2021-04,319 days 06:23:04.008633000,10.633333333333333,31.57100000000001,0.9404388714733543,2.4
c_2591,"(17, 23]",20,f,229.70999999999998,3,4,2021-03-11 17:43:27.324710,2021-03,354 days 06:16:30.715762000,11.8,76.57,0.2542372881355932,1.3333333333333333
c_2592,"(29, 35]",30,f,1099.67,19,27,2021-03-02 02:00:48.293268,2021-03,363 days 21:59:09.747204000,12.1,57.87736842105264,1.5702479338842976,1.4210526315789473
c_2593,"(23, 29]",24,m,1179.87,15,20,2021-03-07 21:12:34.832568,2021-03,358 days 02:47:23.207904000,11.933333333333334,78.65799999999999,1.2569832402234637,1.3333333333333333
c_2594,"(23, 29]",25,f,1220.42,15,27,2021-03-11 22:57:32.148905,2021-03,354 days 01:02:25.891567000,11.8,81.36133333333333,1.271186440677966,1.8
c_2595,"(47, 53]",48,m,2423.2699999999973,72,193,2021-03-01 06:11:46.385158,2021-03,364 days 17:48:11.655314000,12.133333333333333,33.65652777777774,5.934065934065934,2.6805555555555554
c_2596,"(35, 41]",37,f,1152.8600000000006,38,89,2021-03-03 09:13:59.100191,2021-03,362 days 14:45:58.940281000,12.066666666666666,30.338421052631595,3.149171270718232,2.3421052631578947
c_2597,"(17, 23]",19,m,772.6000000000001,6,13,2021-05-02 20:02:24.725954,2021-05,302 days 03:57:33.314518000,10.066666666666666,128.76666666666668,0.5960264900662252,2.1666666666666665
c_2598,"(35, 41]",40,f,410.77000000000015,14,28,2021-05-09 17:51:41.433713,2021-05,295 days 06:08:16.606759000,9.833333333333334,29.340714285714295,1.423728813559322,2.0
c_2599,"(29, 35]",35,f,331.8300000000001,13,28,2021-04-01 05:03:41.125831,2021-04,333 days 18:56:16.914641000,11.1,25.525384615384624,1.1711711711711712,2.1538461538461537
c_26,"(23, 29]",25,m,937.32,13,29,2021-03-16 01:16:03.848955,2021-03,349 days 22:43:54.191517000,11.633333333333333,72.10153846153847,1.1174785100286533,2.230769230769231
c_260,"(29, 35]",34,m,1075.9600000000003,38,78,2021-03-15 12:59:41.123118,2021-03,350 days 11:00:16.917354000,11.666666666666666,28.31473684210527,3.257142857142857,2.0526315789473686
c_2600,"(41, 47]",42,f,182.98999999999998,5,13,2021-07-15 05:39:02.481990,2021-07,228 days 18:20:55.558482000,7.6,36.598,0.6578947368421053,2.6
c_2601,"(23, 29]",25,m,87.74000000000001,1,5,2021-12-31 23:32:34.177312,2021-12,59 days 00:27:23.863160000,1.9666666666666666,87.74000000000001,0.5084745762711864,5.0
c_2602,"(41, 47]",42,f,535.1100000000001,13,37,2021-03-02 05:37:30.912012,2021-03,363 days 18:22:27.128460000,12.1,41.1623076923077,1.0743801652892562,2.8461538461538463
c_2603,"(53, 59]",55,m,1291.19,49,73,2021-03-09 17:44:10.704491,2021-03,356 days 06:15:47.335981000,11.866666666666667,26.350816326530612,4.129213483146067,1.489795918367347
c_2604,"(65, 71]",66,m,1223.41,42,72,2021-03-11 01:55:54.354095,2021-03,354 days 22:04:03.686377000,11.8,29.128809523809526,3.559322033898305,1.7142857142857142
c_2605,"(53, 59]",57,m,466.78000000000014,26,30,2021-03-25 09:31:01.067641,2021-03,340 days 14:28:56.972831000,11.333333333333334,17.953076923076928,2.2941176470588234,1.1538461538461537
c_2606,"(41, 47]",43,f,782.6700000000004,28,67,2021-03-09 10:33:32.491447,2021-03,356 days 13:26:25.549025000,11.866666666666667,27.952500000000015,2.359550561797753,2.392857142857143
c_2607,"(17, 23]",18,f,1164.2900000000002,14,26,2021-04-07 02:41:44.351413,2021-04,327 days 21:18:13.689059000,10.9,83.16357142857144,1.2844036697247705,1.8571428571428572
c_2608,"(41, 47]",46,m,613.4000000000002,22,52,2021-05-01 13:58:50.639328,2021-05,303 days 10:01:07.401144000,10.1,27.88181818181819,2.1782178217821784,2.3636363636363638
c_2609,"(17, 23]",19,m,771.0800000000002,16,21,2021-03-24 06:06:36.591850,2021-03,341 days 17:53:21.448622000,11.366666666666667,48.19250000000001,1.407624633431085,1.3125
c_261,"(53, 59]",59,f,957.6400000000003,51,60,2021-03-10 07:14:09.930282,2021-03,355 days 16:45:48.110190000,11.833333333333334,18.77725490196079,4.309859154929577,1.1764705882352942
c_2610,"(35, 41]",40,f,147.29000000000002,4,11,2021-03-20 00:24:14.781769,2021-03,345 days 23:35:43.258703000,11.5,36.822500000000005,0.34782608695652173,2.75
c_2611,"(29, 35]",35,f,1574.2400000000007,59,126,2021-03-07 17:56:42.894686,2021-03,358 days 06:03:15.145786000,11.933333333333334,26.682033898305097,4.94413407821229,2.135593220338983
c_2612,"(23, 29]",27,m,263.87,3,4,2021-07-16 06:42:09.249499,2021-07,227 days 17:17:48.790973000,7.566666666666666,87.95666666666666,0.39647577092511016,1.3333333333333333
c_2613,"(41, 47]",47,m,1163.2200000000003,38,94,2021-03-02 02:43:50.092643,2021-03,363 days 21:16:07.947829000,12.1,30.611052631578954,3.1404958677685952,2.473684210526316
c_2614,"(71, 77]",73,m,568.4000000000002,19,34,2021-03-03 13:49:39.251893,2021-03,362 days 10:10:18.788579000,12.066666666666666,29.91578947368422,1.574585635359116,1.7894736842105263
c_2615,"(53, 59]",56,f,203.14999999999998,11,13,2021-05-07 22:55:23.788989,2021-05,297 days 01:04:34.251483000,9.9,18.468181818181815,1.1111111111111112,1.1818181818181819
c_2616,"(41, 47]",46,f,746.0300000000003,21,57,2021-04-03 18:22:53.619298,2021-04,331 days 05:37:04.421174000,11.033333333333333,35.52523809523811,1.903323262839879,2.7142857142857144
c_2617,"(59, 65]",65,m,331.2900000000001,12,26,2021-03-10 03:51:14.366887,2021-03,355 days 20:08:43.673585000,11.833333333333334,27.607500000000005,1.0140845070422535,2.1666666666666665
c_2618,"(35, 41]",36,f,315.27000000000004,10,28,2021-03-19 04:18:30.956428,2021-03,346 days 19:41:27.084044000,11.533333333333333,31.527000000000005,0.8670520231213873,2.8
c_2619,"(53, 59]",54,f,251.39000000000001,7,11,2021-05-10 11:13:12.428727,2021-05,294 days 12:46:45.611745000,9.8,35.91285714285714,0.7142857142857142,1.5714285714285714
c_262,"(17, 23]",18,f,522.63,6,11,2021-04-16 17:05:06.996829,2021-04,318 days 06:54:51.043643000,10.6,87.105,0.5660377358490566,1.8333333333333333
c_2620,"(29, 35]",30,m,836.61,12,15,2021-03-20 22:55:54.594051,2021-03,345 days 01:04:03.446421000,11.5,69.7175,1.0434782608695652,1.25
c_2621,"(53, 59]",58,f,102.49,8,8,2021-03-22 03:57:58.223890,2021-03,343 days 20:01:59.816582000,11.433333333333334,12.81125,0.6997084548104956,1.0
c_2622,"(59, 65]",60,f,353.3300000000001,19,23,2021-03-25 04:12:51.303015,2021-03,340 days 19:47:06.737457000,11.333333333333334,18.59631578947369,1.676470588235294,1.2105263157894737
c_2623,"(65, 71]",71,f,369.18,15,23,2021-06-19 12:08:37.856695,2021-06,254 days 11:51:20.183777000,8.466666666666667,24.612000000000002,1.7716535433070866,1.5333333333333334
c_2624,"(35, 41]",37,f,897.5800000000003,32,68,2021-03-05 20:58:07.516468,2021-03,360 days 03:01:50.524004000,12.0,28.04937500000001,2.6666666666666665,2.125
c_2625,"(17, 23]",18,m,194.07000000000002,4,8,2021-03-02 02:47:41.777081,2021-03,363 days 21:12:16.263391000,12.1,48.517500000000005,0.3305785123966942,2.0
c_2626,"(41, 47]",46,m,141.19,5,9,2021-06-25 10:22:51.419103,2021-06,248 days 13:37:06.621369000,8.266666666666667,28.238,0.6048387096774193,1.8
c_2627,"(17, 23]",18,m,1840.9199999999998,33,46,2021-03-01 00:59:26.743244,2021-03,364 days 23:00:31.297228000,12.133333333333333,55.78545454545454,2.71978021978022,1.393939393939394
c_2628,"(53, 59]",57,f,170.31,8,10,2021-03-11 12:08:44.774560,2021-03,354 days 11:51:13.265912000,11.8,21.28875,0.6779661016949152,1.25
c_2629,"(23, 29]",29,m,312.22,6,11,2021-03-03 18:15:53.077600,2021-03,362 days 05:44:04.962872000,12.066666666666666,52.03666666666667,0.4972375690607735,1.8333333333333333
c_263,"(53, 59]",58,m,767.6200000000001,28,45,2021-03-05 07:07:16.783846,2021-03,360 days 16:52:41.256626000,12.0,27.415000000000003,2.3333333333333335,1.6071428571428572
c_2630,"(65, 71]",71,f,193.96,11,13,2021-04-18 22:24:22.933204,2021-04,316 days 01:35:35.107268000,10.533333333333333,17.632727272727273,1.0443037974683544,1.1818181818181819
c_2631,"(59, 65]",61,m,146.48,7,11,2021-03-07 08:40:16.179954,2021-03,358 days 15:19:41.860518000,11.933333333333334,20.925714285714285,0.5865921787709497,1.5714285714285714
c_2632,"(41, 47]",46,f,1151.9100000000005,31,87,2021-03-08 07:17:44.963856,2021-03,357 days 16:42:13.076616000,11.9,37.15838709677421,2.6050420168067228,2.806451612903226
c_2633,"(23, 29]",28,f,306.38,4,8,2021-03-06 17:06:11.187606,2021-03,359 days 06:53:46.852866000,11.966666666666667,76.595,0.3342618384401114,2.0
c_2634,"(29, 35]",30,m,149.97,2,3,2021-04-19 21:50:12.172503,2021-04,315 days 02:09:45.867969000,10.5,74.985,0.19047619047619047,1.5
c_2635,"(53, 59]",56,f,508.4600000000001,11,28,2021-04-03 04:56:00.199870,2021-04,331 days 19:03:57.840602000,11.033333333333333,46.22363636363637,0.9969788519637462,2.5454545454545454
c_2636,"(71, 77]",74,m,189.84000000000003,5,11,2021-04-10 02:36:03.801225,2021-04,324 days 21:23:54.239247000,10.8,37.968,0.4629629629629629,2.2
c_2637,"(53, 59]",56,m,1255.7700000000004,50,77,2021-03-01 01:42:19.446583,2021-03,364 days 22:17:38.593889000,12.133333333333333,25.115400000000008,4.120879120879121,1.54
c_2638,"(47, 53]",51,f,710.6500000000002,34,44,2021-03-02 05:03:24.299597,2021-03,363 days 18:56:33.740875000,12.1,20.9014705882353,2.809917355371901,1.2941176470588236
c_2639,"(47, 53]",51,m,454.9600000000001,14,25,2021-03-14 06:14:56.666267,2021-03,351 days 17:45:01.374205000,11.7,32.49714285714286,1.1965811965811965,1.7857142857142858
c_264,"(35, 41]",40,f,851.6000000000004,26,61,2021-03-16 06:19:41.235401,2021-03,349 days 17:40:16.805071000,11.633333333333333,32.75384615384617,2.2349570200573066,2.3461538461538463
c_2640,"(41, 47]",44,f,171.35000000000002,5,12,2021-05-07 11:58:10.485984,2021-05,297 days 12:01:47.554488000,9.9,34.27,0.5050505050505051,2.4
c_2641,"(47, 53]",53,f,66.61,5,5,2021-03-08 01:58:30.091510,2021-03,357 days 22:01:27.948962000,11.9,13.322,0.42016806722689076,1.0
c_2642,"(29, 35]",32,f,461.82,15,33,2021-04-02 09:08:48.459927,2021-04,332 days 14:51:09.580545000,11.066666666666666,30.788,1.355421686746988,2.2
c_2643,"(17, 23]",19,f,288.6,7,10,2021-06-01 06:33:33.588848,2021-06,272 days 17:26:24.451624000,9.066666666666666,41.228571428571435,0.7720588235294118,1.4285714285714286
c_2644,"(41, 47]",47,f,1227.5400000000006,41,97,2021-03-05 04:35:11.565460,2021-03,360 days 19:24:46.475012000,12.0,29.940000000000015,3.4166666666666665,2.3658536585365852
c_2645,"(29, 35]",33,f,502.4400000000001,17,45,2021-03-03 21:19:42.704718,2021-03,362 days 02:40:15.335754000,12.066666666666666,29.555294117647065,1.408839779005525,2.6470588235294117
c_2646,"(47, 53]",51,f,492.72,19,27,2021-03-29 11:29:44.904756,2021-03,336 days 12:30:13.135716000,11.2,25.93263157894737,1.6964285714285716,1.4210526315789473
c_2647,"(59, 65]",61,f,241.24,8,17,2021-03-16 12:03:50.697230,2021-03,349 days 11:56:07.343242000,11.633333333333333,30.155,0.6876790830945559,2.125
c_2648,"(17, 23]",22,f,380.84999999999997,6,12,2021-03-19 02:57:03.296710,2021-03,346 days 21:02:54.743762000,11.533333333333333,63.474999999999994,0.5202312138728323,2.0
c_2649,"(53, 59]",55,m,143.91000000000003,3,10,2021-09-29 05:56:22.341898,2021-09,152 days 18:03:35.698574000,5.066666666666666,47.970000000000006,0.5921052631578948,3.3333333333333335
c_265,"(41, 47]",43,f,138.62999999999997,6,14,2021-04-28 22:38:28.728211,2021-04,306 days 01:21:29.312261000,10.2,23.104999999999993,0.5882352941176471,2.3333333333333335
c_2650,"(71, 77]",72,f,528.6300000000001,28,35,2021-03-30 22:45:00.595482,2021-03,335 days 01:14:57.444990000,11.166666666666666,18.879642857142862,2.5074626865671643,1.25
c_2651,"(29, 35]",31,m,282.07000000000005,8,25,2021-04-01 08:18:21.423906,2021-04,333 days 15:41:36.616566000,11.1,35.258750000000006,0.7207207207207208,3.125
c_2652,"(47, 53]",52,m,1691.42,68,98,2021-03-06 05:27:35.095152,2021-03,359 days 18:32:22.945320000,11.966666666666667,24.873823529411766,5.6824512534818945,1.4411764705882353
c_2653,"(35, 41]",38,m,466.7600000000001,14,34,2021-04-08 12:26:26.412486,2021-04,326 days 11:33:31.627986000,10.866666666666667,33.34000000000001,1.2883435582822085,2.4285714285714284
c_2654,"(23, 29]",28,m,630.4300000000002,9,24,2021-03-24 03:42:36.221526,2021-03,341 days 20:17:21.818946000,11.366666666666667,70.0477777777778,0.7917888563049853,2.6666666666666665
c_2655,"(29, 35]",30,f,330.12,5,11,2021-03-11 20:54:56.862815,2021-03,354 days 03:05:01.177657000,11.8,66.024,0.423728813559322,2.2
c_2656,"(17, 23]",23,f,539.45,8,11,2021-05-23 05:40:25.053220,2021-05,281 days 18:19:32.987252000,9.366666666666667,67.43125,0.8540925266903914,1.375
c_2657,"(65, 71]",69,m,56.97,3,5,2021-04-02 15:44:00.857208,2021-04,332 days 08:15:57.183264000,11.066666666666666,18.99,0.2710843373493976,1.6666666666666667
c_2658,"(17, 23]",18,m,318.42,3,11,2021-03-29 05:58:13.188319,2021-03,336 days 18:01:44.852153000,11.2,106.14,0.26785714285714285,3.6666666666666665
c_2659,"(17, 23]",18,f,285.02000000000004,5,16,2021-03-15 05:55:06.739113,2021-03,350 days 18:04:51.301359000,11.666666666666666,57.004000000000005,0.4285714285714286,3.2
c_266,"(53, 59]",56,m,204.73000000000005,11,14,2021-06-05 10:05:07.629285,2021-06,268 days 13:54:50.411187000,8.933333333333334,18.611818181818187,1.2313432835820894,1.2727272727272727
c_2660,"(17, 23]",21,m,338.12,5,5,2021-03-19 08:10:49.352506,2021-03,346 days 15:49:08.687966000,11.533333333333333,67.624,0.43352601156069365,1.0
c_2661,"(41, 47]",45,f,205.42,9,17,2021-05-08 07:51:38.467554,2021-05,296 days 16:08:19.572918000,9.866666666666667,22.824444444444442,0.9121621621621622,1.8888888888888888
c_2662,"(59, 65]",62,f,417.81000000000006,22,27,2021-03-29 10:02:09.557803,2021-03,336 days 13:57:48.482669000,11.2,18.99136363636364,1.9642857142857144,1.2272727272727273
c_2663,"(17, 23]",23,m,567.39,8,13,2021-04-04 08:47:38.884217,2021-04,330 days 15:12:19.156255000,11.0,70.92375,0.7272727272727273,1.625
c_2664,"(23, 29]",25,f,620.8299999999999,13,21,2021-05-08 00:22:19.155921,2021-05,296 days 23:37:38.884551000,9.866666666666667,47.75615384615384,1.3175675675675675,1.6153846153846154
c_2665,"(41, 47]",43,m,271.79,5,18,2021-03-09 01:56:42.248788,2021-03,356 days 22:03:15.791684000,11.866666666666667,54.358000000000004,0.42134831460674155,3.6
c_2666,"(47, 53]",50,m,425.80000000000007,9,28,2021-03-18 18:50:50.215844,2021-03,347 days 05:09:07.824628000,11.566666666666666,47.31111111111112,0.7780979827089337,3.111111111111111
c_2667,"(35, 41]",40,f,1570.0700000000006,44,118,2021-03-10 05:46:45.557293,2021-03,355 days 18:13:12.483179000,11.833333333333334,35.6834090909091,3.7183098591549295,2.6818181818181817
c_2668,"(53, 59]",56,m,199.84000000000003,11,13,2021-03-12 23:25:58.563957,2021-03,353 days 00:33:59.476515000,11.766666666666667,18.16727272727273,0.9348441926345609,1.1818181818181819
c_2669,"(59, 65]",62,m,368.1200000000001,14,21,2021-03-07 19:47:17.460964,2021-03,358 days 04:12:40.579508000,11.933333333333334,26.294285714285724,1.1731843575418994,1.5
c_267,"(47, 53]",49,f,972.3800000000003,35,87,2021-03-09 17:10:54.099138,2021-03,356 days 06:49:03.941334000,11.866666666666667,27.782285714285724,2.9494382022471908,2.4857142857142858
c_2670,"(29, 35]",32,m,273.34000000000003,7,18,2021-04-15 13:04:12.543860,2021-04,319 days 10:55:45.496612000,10.633333333333333,39.048571428571435,0.658307210031348,2.5714285714285716
c_2671,"(35, 41]",36,m,476.66,12,36,2021-03-26 23:01:00.735463,2021-03,339 days 00:58:57.305009000,11.3,39.72166666666667,1.0619469026548671,3.0
c_2672,"(17, 23]",18,f,566.11,10,11,2021-03-05 21:34:29.988125,2021-03,360 days 02:25:28.052347000,12.0,56.611000000000004,0.8333333333333334,1.1
c_2673,"(35, 41]",38,m,454.9900000000001,13,37,2021-03-08 01:15:11.680186,2021-03,357 days 22:44:46.360286000,11.9,34.99923076923078,1.0924369747899159,2.8461538461538463
c_2674,"(65, 71]",68,f,230.71000000000004,10,15,2021-04-14 10:03:48.710883,2021-04,320 days 13:56:09.329589000,10.666666666666666,23.071000000000005,0.9375,1.5
c_2675,"(53, 59]",57,m,298.21000000000004,8,18,2021-03-14 00:59:49.889338,2021-03,351 days 23:00:08.151134000,11.7,37.276250000000005,0.6837606837606838,2.25
c_2676,"(23, 29]",28,f,999.2600000000001,10,22,2021-06-29 19:21:15.130948,2021-06,244 days 04:38:42.909524000,8.133333333333333,99.92600000000002,1.2295081967213115,2.2
c_2677,"(41, 47]",46,f,1293.7800000000009,44,106,2021-03-03 20:36:41.512408,2021-03,362 days 03:23:16.528064000,12.066666666666666,29.40409090909093,3.6464088397790055,2.409090909090909
c_2678,"(23, 29]",28,f,1194.0100000000002,13,20,2021-03-21 11:14:08.692228,2021-03,344 days 12:45:49.348244000,11.466666666666667,91.84692307692309,1.1337209302325582,1.5384615384615385
